siteID,namedLocation,collectDate,eventID,sampleID,samplerType,towsTrapsVolume,sampleNumber,towsTrapsNumber,zooDepth1,zooDepth2,zooDepth3,taxonID,nauplii,zooMinimumLength,zooMeanLength,zooMaximumLength,zooWidth,adjCountPerBottle,aquaticSiteType,countPerL
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,KERTES,N,0.1,0.113,0.15,NA,74900,lake,51.3013698630137
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,KERCRA,N,0.175,0.175,0.175,NA,1400,lake,0.958904109589041
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,CYCSP,N,0.55,0.581,0.6,NA,2800,lake,1.917808219178082
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,HOLGIB,N,0.5,0.5,0.5,NA,700,lake,0.4794520547945205
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,KELBOS,N,0.125,0.125,0.125,NA,2800,lake,1.917808219178082
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,POLSP20,N,0.1,0.1,0.1,NA,86800,lake,59.45205479452055
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,CALSP1,N,0.45,0.517,0.575,NA,4200,lake,2.8767123287671232
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,COPSP,Y,0.1,0.196,0.325,NA,15400,lake,10.547945205479452
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,CONUNI,N,0.075,0.075,0.075,0.05,6300,lake,4.315068493150685
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,DIATHO,N,0.875,0.875,0.875,NA,700,lake,0.4794520547945205
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,KERCOC,N,0.15,0.15,0.15,NA,1400,lake,0.958904109589041
LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.TOWNET.1,tow net,1460,1,2,10,10,NA,ASCECA,N,0.1,0.1,0.1,NA,700,lake,0.4794520547945205
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,KERCRA,N,0.175,0.192,0.2,NA,240,lake,10
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,SYNSP8,N,0.15,0.199,0.275,NA,4880,lake,203.33333333333334
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,POLSP20,N,0.1,0.1,0.1,NA,240,lake,10
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,TROPRA1,N,0.55,0.55,0.55,NA,80,lake,3.3333333333333335
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,GASSTY,N,0.1,0.108,0.125,NA,960,lake,40
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,COPSP,Y,0.15,0.244,0.35,NA,1840,lake,76.66666666666667
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,CALSP1,N,0.45,0.52,0.7,NA,2080,lake,86.66666666666667
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,HOLGIB,N,0.375,0.475,0.6,NA,240,lake,10
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,TRIMUL,N,0.2,0.2,0.2,0.1,80,lake,3.3333333333333335
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,ASCECA,N,0.1,0.121,0.125,NA,480,lake,20
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,KERCOC,N,0.15,0.15,0.15,NA,240,lake,10
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,CONSP8,N,0.1,0.104,0.125,0.071,560,lake,23.333333333333332
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,KERTES,N,0.1,0.121,0.125,NA,480,lake,20
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,KELLON,N,0.15,0.15,0.15,NA,9760,lake,406.6666666666667
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,LEPMIN,N,1.05,1.063,1.075,NA,160,lake,6.666666666666667
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,ASPPRI,N,0.4,0.4,0.4,NA,80,lake,3.3333333333333335
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,CYCSP,N,0.35,0.55,0.825,NA,400,lake,16.666666666666668
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,KERTAU,N,0.2,0.204,0.225,NA,5280,lake,220
LIRO,LIRO.AOS.littoral2,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,KERSER,N,0.15,0.15,0.15,NA,80,lake,3.3333333333333335
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,SYNSP8,N,0.1,0.189,0.275,NA,1806,lake,75.25
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,DIASP,N,0.875,0.875,0.875,NA,21,lake,0.875
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KERCOC,N,0.125,0.147,0.15,NA,168,lake,7
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KERCRA,N,0.175,0.175,0.175,NA,105,lake,4.375
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KERTAU,N,0.2,0.2,0.2,NA,1113,lake,46.375
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,ASCECA,N,0.1,0.116,0.15,NA,168,lake,7
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,POLSP20,N,0.075,0.108,0.15,NA,1281,lake,53.375
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KELLON,N,0.15,0.15,0.15,NA,1197,lake,49.875
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,CALSP1,N,0.45,0.488,0.6,NA,315,lake,13.125
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KELBOS,N,0.125,0.125,0.125,NA,84,lake,3.5
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,CONUNI,N,0.075,0.088,0.1,0.05,42,lake,1.75
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,COPSP,N,0.15,0.238,0.325,NA,735,lake,30.625
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,CYCSP,N,0.425,0.438,0.45,NA,42,lake,1.75
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,CONSP8,N,0.1,0.15,0.2,0.09,105,lake,4.375
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,GASSTY,N,0.1,0.121,0.125,NA,126,lake,5.25
LIRO,LIRO.AOS.littoral1,2021-04-14T17:46:00Z,LIRO.20210414,LIRO.20210414.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KERTES,N,0.1,0.125,0.15,NA,252,lake,10.5
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,TRISP31,N,0.35,0.35,0.35,0.075,5,lake,0.20833333333333334
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,CYCSP,N,0.275,0.369,0.575,NA,170,lake,7.083333333333333
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,DIASP10,N,0.5,0.756,1,NA,20,lake,0.8333333333333334
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,KELBOS,N,0.1,0.1,0.1,NA,5,lake,0.20833333333333334
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,COPSP,Y,0.125,0.225,0.325,NA,450,lake,18.75
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,TROPRA1,N,0.425,0.515,0.575,NA,190,lake,7.916666666666667
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,KELLON,N,0.125,0.125,0.125,NA,210,lake,8.75
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,CALSP1,N,0.325,0.515,0.8,NA,130,lake,5.416666666666667
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,KERTAU,N,0.15,0.231,0.25,NA,120,lake,5
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,DAPPUL1,N,0.675,0.848,1.2,NA,75,lake,3.125
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,MESEDA,N,0.875,1.088,1.3,NA,40,lake,1.6666666666666667
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,CONSP8,N,0.225,0.225,0.225,0.075,5,lake,0.20833333333333334
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,POLSP20,N,0.1,0.1,0.1,NA,185,lake,7.708333333333333
LIRO,LIRO.AOS.littoral2,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,1.1,NA,LEPMIN,N,0.75,0.87,1,NA,415,lake,17.291666666666668
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,COLSP12,N,NA,NA,NA,0.05,20,lake,0.8333333333333334
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KELBOS,N,0.1,0.1,0.1,NA,7,lake,0.2916666666666667
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,BDESP,N,0.175,0.175,0.175,NA,7,lake,0.2916666666666667
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,CALSP1,N,0.375,0.505,0.825,NA,307,lake,12.791666666666666
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,LEPMIN,N,0.75,0.88,0.925,NA,100,lake,4.166666666666667
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KERTAU,N,0.15,0.225,0.25,NA,193,lake,8.041666666666666
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,MESEDA,N,0.775,0.985,1.2,NA,67,lake,2.7916666666666665
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,DIASP10,N,0.45,0.65,0.75,NA,20,lake,0.8333333333333334
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,CYCSP,N,0.25,0.453,0.75,NA,180,lake,7.5
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,TROPRA1,N,0.425,0.479,0.575,NA,227,lake,9.458333333333334
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,COPSP,Y,0.1,0.158,0.25,NA,453,lake,18.875
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KELLON,N,0.125,0.125,0.125,NA,260,lake,10.833333333333334
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,POLSP20,N,0.1,0.1,0.1,NA,427,lake,17.791666666666668
LIRO,LIRO.AOS.littoral1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KERCOC,N,0.125,0.125,0.125,NA,20,lake,0.8333333333333334
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,ORTMOD,N,0.825,0.938,1.05,NA,350,lake,0.2663622526636225
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,BDESP,N,0.2,0.2,0.2,NA,175,lake,0.13318112633181126
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,POLSP20,N,0.075,0.098,0.1,NA,9100,lake,6.925418569254186
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,KERCRA,N,0.15,0.168,0.175,NA,1225,lake,0.9322678843226788
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,KELLON,N,0.15,0.15,0.15,NA,29925,lake,22.773972602739725
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,LEPMIN,N,0.825,0.877,0.95,NA,2450,lake,1.8645357686453576
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,ACASP1,N,0.3,0.3,0.3,NA,175,lake,0.13318112633181126
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,CONUNI,N,0.075,0.075,0.075,0.05,525,lake,0.3995433789954338
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,TROPRA1,N,0.425,0.489,0.55,NA,1925,lake,1.464992389649924
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,EPILAC,N,2.35,2.35,2.35,NA,175,lake,0.13318112633181126
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,DIASP10,N,0.45,0.589,0.95,NA,1225,lake,0.9322678843226788
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,ASCOVA,N,0.1,0.1,0.1,NA,350,lake,0.2663622526636225
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,KERCOC,N,0.125,0.151,0.175,NA,4900,lake,3.7290715372907153
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,DAPPUL1,N,1.15,1.853,2.425,NA,1750,lake,1.3318112633181127
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,MESEDA,N,0.825,1.129,1.55,NA,1050,lake,0.7990867579908676
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,CALSP1,N,0.375,0.486,0.7,NA,1575,lake,1.1986301369863013
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,HOLGIB,N,1.5,1.55,1.575,NA,525,lake,0.3995433789954338
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,CONSP8,N,0.075,0.075,0.075,0.05,525,lake,0.3995433789954338
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,GASSTY,N,0.1,0.1,0.1,NA,175,lake,0.13318112633181126
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,COPSP,Y,0.1,0.146,0.2,NA,20825,lake,15.84855403348554
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,DAPSP1,N,0.675,0.765,0.925,NA,1750,lake,1.3318112633181127
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,CYCSP,N,0.25,0.396,0.8,NA,4025,lake,3.063165905631659
LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30:00Z,LIRO.20210721,LIRO.20210721.TOWNET.1,tow net,1314,1,2,9,9,NA,KERTAU,N,0.2,0.238,0.25,NA,1050,lake,0.7990867579908676
LIRO,LIRO.AOS.littoral1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,COPSP,Y,0.08,0.08,0.08,NA,125,lake,5.208333333333333
LIRO,LIRO.AOS.littoral1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,HOLGIB,N,0.6,0.7,0.8,NA,120,lake,5
LIRO,LIRO.AOS.littoral1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,MESEDA,N,1.3,1.3,1.3,NA,15,lake,0.625
LIRO,LIRO.AOS.littoral1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KERTAU,N,0.3,0.3,0.3,0.1,30,lake,1.25
LIRO,LIRO.AOS.littoral1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,LEPSP31,N,0.6,0.8,1,NA,650,lake,27.083333333333332
LIRO,LIRO.AOS.littoral1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,DAPSP1,N,1.2,1.35,1.5,NA,10,lake,0.4166666666666667
LIRO,LIRO.AOS.littoral1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,CONSP9,N,0.15,0.15,0.15,0.08,25,lake,1.0416666666666667
LIRO,LIRO.AOS.littoral1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,KELLON,N,0.1,0.1,0.1,0.06,20,lake,0.8333333333333334
LIRO,LIRO.AOS.littoral1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,LEPMIN,N,1,1,1,NA,75,lake,3.125
LIRO,LIRO.AOS.littoral1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,1.1,NA,CYCSP1,N,0.3,0.3,0.3,NA,555,lake,23.125
LIRO,LIRO.AOS.buoy.c1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.TOWNET.1,tow net,1168,1,2,8,8,NA,LEPSP31,N,1.2,1.2,1.2,NA,250,lake,0.21404109589041095
LIRO,LIRO.AOS.buoy.c1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.TOWNET.1,tow net,1168,1,2,8,8,NA,DAPSP1,N,0.8,1.333,1.8,NA,750,lake,0.6421232876712328
LIRO,LIRO.AOS.buoy.c1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.TOWNET.1,tow net,1168,1,2,8,8,NA,CHASP13,N,3,3,3,NA,50,lake,0.04280821917808219
LIRO,LIRO.AOS.buoy.c1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.TOWNET.1,tow net,1168,1,2,8,8,NA,COPSP,Y,0.08,0.08,0.08,NA,2000,lake,1.7123287671232876
LIRO,LIRO.AOS.buoy.c1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.TOWNET.1,tow net,1168,1,2,8,8,NA,CYCSP1,N,0.4,0.55,0.7,NA,7200,lake,6.164383561643835
LIRO,LIRO.AOS.buoy.c1,2021-09-09T16:12:00Z,LIRO.20210909,LIRO.20210909.TOWNET.1,tow net,1168,1,2,8,8,NA,KELLON,N,0.3,0.3,0.3,0.1,9300,lake,7.962328767123288
